  0.00	57	0	S	107709	                  Opitutus terrae
  0.00	57	57	S1	452637	                    Opitutus terrae PB90-1
  0.00	36	36	S	1882749	                  Opitutus sp. GAS368
  0.00	51	0	G	1961799	                Lacunisphaera
  0.00	51	51	S	1838286	                  Lacunisphaera limnophila
  0.00	41	0	G	2028344	                Ereboglobus
  0.00	41	41	S	1796921	                  Ereboglobus luteus
  0.00	32	0	O	415001	            Puniceicoccales
  0.00	32	0	F	415002	              Puniceicoccaceae
  0.00	32	0	G	442430	                Coraliomargarita
  0.00	32	0	S	395922	                  Coraliomargarita akajimensis
  0.00	32	32	S1	583355	                    Coraliomargarita akajimensis DSM 45221
  0.00	232	0	C	203494	          Verrucomicrobiae
  0.00	232	0	O	48461	            Verrucomicrobiales
  0.00	201	0	F	203557	              Verrucomicrobiaceae
  0.00	201	0	G	2735	                Verrucomicrobium
  0.00	147	0	S	2736	                  Verrucomicrobium spinosum
  0.00	147	147	S1	240016	                    Verrucomicrobium spinosum DSM 4136 = JCM 18804
  0.00	54	54	S	1882831	                  Verrucomicrobium sp. GAS474
  0.00	31	0	F	1647988	              Akkermansiaceae
  0.00	31	0	G	239934	                Akkermansia
  0.00	20	20	S	1679444	                  Akkermansia glycaniphila
  0.00	11	11	S	239935	                  Akkermansia muciniphila
  0.00	81	0	P1	326457	          unclassified Verrucomicrobia
  0.00	81	0	P2	417295	            unclassified Verrucomicrobia (miscellaneous)
  0.00	58	58	S	2026799	              Verrucomicrobia bacterium
  0.00	23	23	S	1637999	              Verrucomicrobia bacterium IMCC26134
  0.00	35	0	C	1955630	          Methylacidiphilae
  0.00	35	0	O	717963	            Methylacidiphilales
  0.00	35	0	F	717964	              Methylacidiphilaceae
  0.00	35	3	G	511745	                Methylacidiphilum
  0.00	22	0	S	591154	                  Methylacidiphilum fumariolicum
  0.00	22	22	S1	1156937	                    Methylacidiphilum fumariolicum SolV
  0.00	10	0	S	511746	                  Methylacidiphilum infernorum
  0.00	10	10	S1	481448	                    Methylacidiphilum infernorum V4
  0.00	20	0	C	134549	          Spartobacteria
  0.00	20	0	G	134550	            Candidatus Xiphinematobacter
  0.00	20	20	S	1704307	              Candidatus Xiphinematobacter sp. Idaho Grape
  0.00	727	2	P	203682	        Planctomycetes
  0.00	627	0	C	203683	          Planctomycetia
  0.00	520	2	O	112	            Planctomycetales
  0.00	213	0	F	1914233	              Gemmataceae
  0.00	213	105	G	113	                Gemmata
  0.00	62	62	S	114	                  Gemmata obscuriglobus
  0.00	46	46	S	1630693	                  Gemmata sp. SH-PL17
  0.00	169	0	F	126	              Planctomycetaceae
  0.00	67	0	G	118	                Planctomyces
  0.00	34	34	S	1632864	                  Planctomyces sp. SH-PL14
  0.00	33	33	S	1636152	                  Planctomyces sp. SH-PL62
  0.00	30	0	G	1649480	                Planctopirus
  0.00	30	0	S	120	                  Planctopirus limnophila
  0.00	30	30	S1	521674	                    Planctopirus limnophila DSM 3776
  0.00	27	0	G	265488	                Rhodopirellula
  0.00	27	0	S	265606	                  Rhodopirellula baltica
  0.00	27	27	S1	243090	                    Rhodopirellula baltica SH 1
  0.00	16	0	G	1936111	                Fuerstia
  0.00	16	16	S	1891926	                  Fuerstia marisgermanicae
  0.00	15	0	G	1649490	                Rubinisphaera
  0.00	15	0	S	119	                  Rubinisphaera brasiliensis
  0.00	15	15	S1	756272	                    Rubinisphaera brasiliensis DSM 5305
  0.00	8	0	G	123	                Pirellula
  0.00	8	0	S	125	                  Pirellula staleyi
  0.00	8	8	S1	530564	                    Pirellula staleyi DSM 6068
  0.00	6	0	G	1676125	                Thermogutta
  0.00	6	6	S	1331910	                  Thermogutta terrifontis
  0.00	136	1	F	1763524	              Isosphaeraceae
  0.00	51	0	G	466152	                Singulisphaera
  0.00	51	0	S	466153	                  Singulisphaera acidiphila
  0.00	51	51	S1	886293	                    Singulisphaera acidiphila DSM 18658
  0.00	51	0	G	1763521	                Paludisphaera
  0.00	51	51	S	1387353	                  Paludisphaera borealis
  0.00	33	0	G	127	                Isosphaera
  0.00	33	0	S	128	                  Isosphaera pallida
  0.00	33	33	S1	575540	                    Isosphaera pallida ATCC 43644
  0.00	107	0	O	1127829	            Candidatus Brocadiales
  0.00	107	0	F	1127830	              Candidatus Brocadiaceae
  0.00	107	0	G	380738	                Candidatus Kuenenia
  0.00	107	107	S	174633	                  Candidatus Kuenenia stuttgartiensis
  0.00	98	0	C	666505	          Phycisphaerae
  0.00	77	0	O	666506	            Phycisphaerales
  0.00	77	0	F	666507	              Phycisphaeraceae
  0.00	77	0	G	666508	                Phycisphaera
  0.00	77	0	S	547188	                  Phycisphaera mikurensis
  0.00	77	77	S1	1142394	                    Phycisphaera mikurensis NBRC 102666
  0.00	21	0	O	2483366	            Sedimentisphaerales
  0.00	21	0	F	2483367	              Sedimentisphaeraceae
  0.00	21	5	G	2483368	                Sedimentisphaera
  0.00	13	13	S	1941349	                  Sedimentisphaera salicampi
  0.00	3	3	S	1940790	                  Sedimentisphaera cyanobacteriorum
  0.00	400	0	P	204428	        Chlamydiae
  0.00	400	0	C	204429	          Chlamydiia
  0.00	297	0	O	51291	            Chlamydiales
  0.00	297	0	F	809	              Chlamydiaceae
  0.00	297	0	F1	1113537	                Chlamydia/Chlamydophila group
  0.00	297	34	G	810	                  Chlamydia
  0.00	79	79	S	83559	                    Chlamydia suis
  0.00	43	21	S	85991	                    Chlamydia pecorum
  0.00	17	17	S1	1427369	                      Chlamydia pecorum MC/MarsBar
  0.00	2	2	S1	1234367	                      Chlamydia pecorum PV3056/3
  0.00	2	2	S1	1234369	                      Chlamydia pecorum P787
  0.00	1	1	S1	331635	                      Chlamydia pecorum E58
  0.00	32	32	S	83560	                    Chlamydia muridarum
  0.00	16	0	S	1457141	                    Chlamydia avium
  0.00	16	16	S1	1229831	                      Chlamydia avium 10DC88
  0.00	14	14	S	1967783	                    Chlamydia sp. S15-834C
  0.00	13	13	S	1806891	                    Chlamydia sp. 2742-308
  0.00	12	12	S	813	                    Chlamydia trachomatis
  0.00	10	10	S	83555	                    Chlamydia abortus
  0.00	9	0	S	83556	                    Chlamydia felis
  0.00	9	9	S1	264202	                      Chlamydia felis Fe/C-56
  0.00	8	8	S	83554	                    Chlamydia psittaci
  0.00	8	6	S	1457153	                    Chlamydia gallinacea
  0.00	2	2	S1	1143323	                      Chlamydia gallinacea 08-1274/3
  0.00	7	4	S	83558	                    Chlamydia pneumoniae
  0.00	3	3	S1	406984	                      Chlamydia pneumoniae LPCoLN
  0.00	6	0	S	83557	                    Chlamydia caviae
  0.00	6	6	S1	227941	                      Chlamydia caviae GPIC
  0.00	6	6	S	1967782	                    Chlamydia sp. H15-1957-10C
  0.00	103	0	O	1963360	            Parachlamydiales
  0.00	67	0	F	92713	              Parachlamydiaceae
  0.00	37	0	G	282132	                Candidatus Protochlamydia
  0.00	31	0	S	362787	                  Candidatus Protochlamydia amoebophila
  0.00	31	31	S1	264201	                    Candidatus Protochlamydia amoebophila UWE25
  0.00	6	6	S	389348	                  Candidatus Protochlamydia naegleriophila
  0.00	30	0	G	83551	                Parachlamydia
  0.00	30	0	S	83552	                  Parachlamydia acanthamoebae
  0.00	30	30	S1	765952	                    Parachlamydia acanthamoebae UV-7
  0.00	21	0	F	92714	              Waddliaceae
  0.00	21	0	G	71666	                Waddlia
  0.00	21	0	S	71667	                  Waddlia chondrophila
  0.00	21	21	S1	716544	                    Waddlia chondrophila WSU 86-1044
  0.00	15	0	F	92712	              Simkaniaceae
  0.00	15	0	G	34093	                Simkania
  0.00	15	0	S	83561	                  Simkania negevensis
  0.00	15	15	S1	331113	                    Simkania negevensis Z
  0.00	165	0	P	134625	        Kiritimatiellaeota
  0.00	165	0	C	1921781	          Kiritimatiellae
  0.00	165	0	O	1921782	            Kiritimatiellales
  0.00	165	0	F	1921783	              Kiritimatiellaceae
  0.00	165	0	G	1921784	                Kiritimatiella
  0.00	165	165	S	1307763	                  Kiritimatiella glycovorans
  0.00	18	0	P	256845	        Lentisphaerae
  0.00	18	0	C	1313211	          Lentisphaeria
  0.00	18	0	O	278082	            Victivallales
  0.00	18	0	O1	1674876	              unclassified Victivallales
  0.00	18	18	S	2094242	                Victivallales bacterium CCUG 44730
  0.01	1483	0	P	203691	      Spirochaetes
  0.01	1483	5	C	203692	        Spirochaetia
  0.01	906	0	O	136	          Spirochaetales
  0.00	455	18	F	1643685	            Borreliaceae
  0.00	267	75	G	138	              Borrelia
  0.00	42	42	S	47466	                Borrelia miyamotoi
  0.00	28	23	S	140	                Borrelia hermsii
  0.00	5	5	S1	1313295	                  Borrelia hermsii YBT
  0.00	27	0	S	229155	                Borrelia turcica
  0.00	27	27	S1	1104446	                  Borrelia turcica IST7
  0.00	26	26	S	143	                Borrelia anserina
  0.00	16	0	S	144	                Borrelia coriaceae
  0.00	16	16	S1	1313292	                  Borrelia coriaceae Co53
  0.00	15	2	S	141	                Borrelia parkeri
  0.00	11	11	S1	1313294	                  Borrelia parkeri SLO
  0.00	2	2	S1	1435045	                  Borrelia parkeri HR1
  0.00	11	0	S	40834	                Borrelia duttonii
  0.00	11	11	S1	412419	                  Borrelia duttonii Ly
  0.00	10	8	S	142	                Borrelia turicatae
  0.00	2	2	S1	314724	                  Borrelia turicatae 91E135
  0.00	10	3	S	29520	                Borrelia crocidurae
  0.00	5	5	S1	1293575	                  Borrelia crocidurae DOU
  0.00	2	2	S1	1155096	                  Borrelia crocidurae str. Achema
  0.00	7	0	S	44449	                Borrelia recurrentis
  0.00	7	7	S1	412418	                  Borrelia recurrentis A1
  0.00	170	55	G	64895	              Borreliella
  0.00	60	60	S	1674146	                Borrelia mayonii
  0.00	20	20	S	1964448	                Candidatus Borrelia tachyglossi
  0.00	10	8	S	139	                Borreliella burgdorferi
  0.00	2	2	S1	521008	                  Borreliella burgdorferi JD1
  0.00	9	9	S	29518	                Borreliella afzelii
  0.00	6	4	S	29519	                Borreliella garinii
  0.00	2	2	S1	1081646	                  Borreliella garinii BgVir
  0.00	6	6	S	62088	                Borreliella valaisiana
  0.00	4	0	S	64897	                Borreliella bissettii
  0.00	4	4	S1	521010	                  Borreliella bissettii DN127
  0.00	451	0	F	137	            Spirochaetaceae
  0.00	353	20	G	157	              Treponema
  0.00	203	203	S	1539298	                Treponema sp. OMZ 838
  0.00	35	13	S	158	                Treponema denticola
  0.00	20	20	S1	999434	                  Treponema denticola OTK
  0.00	1	1	S1	999431	                  Treponema denticola H1-T
  0.00	1	1	S1	999432	                  Treponema denticola H-22
  0.00	26	0	S	167	                Treponema succinifaciens
  0.00	26	26	S1	869209	                  Treponema succinifaciens DSM 2489
  0.00	20	0	S	409322	                Treponema pedis
  0.00	20	20	S1	1291379	                  Treponema pedis str. T A4
  0.00	13	0	S	88058	                Treponema primitia
  0.00	13	13	S1	545694	                  Treponema primitia ZAS-2
  0.00	13	0	S	150829	                Treponema azotonutricium
  0.00	13	13	S1	545695	                  Treponema azotonutricium ZAS-9
  0.00	10	0	S	215591	                Treponema caldarium
  0.00	10	10	S1	744872	                  Treponema caldarium DSM 7334
  0.00	6	0	S	81028	                Treponema brennaborense
  0.00	6	6	S1	906968	                  Treponema brennaborense DSM 12168
  0.00	6	6	S	221027	                Treponema putidum
  0.00	1	0	S	53435	                Treponema paraluiscuniculi
  0.00	1	1	S1	545776	                  Treponema paraluiscuniculi Cuniculi A
  0.00	54	0	G	146	              Spirochaeta
  0.00	34	12	S	154	                Spirochaeta thermophila
  0.00	13	13	S1	665571	                  Spirochaeta thermophila DSM 6192
  0.00	9	9	S1	869211	                  Spirochaeta thermophila DSM 6578
  0.00	20	0	S	46355	                Spirochaeta africana
  0.00	20	20	S1	889378	                  Spirochaeta africana DSM 8902
  0.00	28	0	G	399320	              Sphaerochaeta
  0.00	11	0	S	1131703	                Sphaerochaeta globosa
  0.00	11	11	S1	158189	                  Sphaerochaeta globosa str. Buddy
  0.00	9	0	S	273376	                Sphaerochaeta coccoides
  0.00	9	9	S1	760011	                  Sphaerochaeta coccoides DSM 17374
  0.00	8	0	S	1131707	                Sphaerochaeta pleomorpha
  0.00	8	8	S1	158190	                  Sphaerochaeta pleomorpha str. Grapes
  0.00	13	0	G	1911556	              Sediminispirochaeta
  0.00	13	0	S	55206	                Sediminispirochaeta smaragdinae
  0.00	13	13	S1	573413	                  Sediminispirochaeta smaragdinae DSM 11293
  0.00	3	0	G	1616789	              Salinispira
  0.00	3	3	S	1307761	                Salinispira pacifica
  0.00	301	0	O	1643686	          Brachyspirales
  0.00	301	0	F	143786	            Brachyspiraceae
  0.00	301	48	G	29521	              Brachyspira
  0.00	76	53	S	52584	                Brachyspira pilosicoli
  0.00	10	10	S1	1133568	                  Brachyspira pilosicoli B2904
  0.00	7	7	S1	1161918	                  Brachyspira pilosicoli WesB
  0.00	6	6	S1	1042417	                  Brachyspira pilosicoli P43/6/78
  0.00	57	34	S	159	                Brachyspira hyodysenteriae
  0.00	12	12	S1	1266923	                  Brachyspira hyodysenteriae ATCC 27164
  0.00	11	11	S1	565034	                  Brachyspira hyodysenteriae WA1
  0.00	42	0	S	84377	                Brachyspira intermedia
  0.00	42	42	S1	1045858	                  Brachyspira intermedia PWS/A
  0.00	42	42	S	1287055	                Brachyspira hampsonii
  0.00	36	0	S	84378	                Brachyspira murdochii
  0.00	36	36	S1	526224	                  Brachyspira murdochii DSM 12563
  0.00	271	0	C1	1643688	          Leptospirales
  0.00	271	0	F	170	            Leptospiraceae
  0.00	254	6	G	171	              Leptospira
  0.00	82	0	S	172	                Leptospira biflexa
  0.00	82	82	S1	145259	                  Leptospira biflexa serovar Patoc
  0.00	69	45	S	173	                Leptospira interrogans
  0.00	16	16	S1	214675	                  Leptospira interrogans serovar Manilae
  0.00	2	1	S1	176	                  Leptospira interrogans serovar Hardjo
  0.00	1	1	S2	38347	                    Leptospira interrogans serovar Hardjo-prajitno
  0.00	2	0	S1	290341	                  Leptospira interrogans serovar Linhai
  0.00	2	2	S2	1395589	                    Leptospira interrogans serovar Linhai str. 56609
  0.00	2	2	S1	338215	                  Leptospira interrogans serovar Bratislava
  0.00	2	2	S1	766041	                  Leptospira interrogans serovar Copenhageni/Icterohaemorrhagiae
  0.00	31	29	S	174	                Leptospira borgpetersenii
  0.00	2	2	S1	508536	                  Leptospira borgpetersenii serovar Ceylonica
  0.00	27	27	S	28183	                Leptospira santarosai
  0.00	19	19	S	28452	                Leptospira alstonii
  0.00	11	11	S	1137606	                Leptospira mayottensis
  0.00	9	9	S	408139	                Leptospira kmetyi
  0.00	17	0	G	338321	              Turneriella
  0.00	17	0	S	29510	                Turneriella parva
  0.00	17	17	S1	869212	                  Turneriella parva DSM 21527
  0.01	1315	0	P	32066	      Fusobacteria
  0.01	1315	0	C	203490	        Fusobacteriia
  0.01	1315	43	O	203491	          Fusobacteriales
  0.01	921	0	F	203492	            Fusobacteriaceae
  0.01	879	165	G	848	              Fusobacterium
  0.00	231	33	S	851	                Fusobacterium nucleatum
  0.00	67	57	S1	76859	                  Fusobacterium nucleatum subsp. animalis
  0.00	5	5	S2	469607	                    Fusobacterium nucleatum subsp. animalis 4_8
  0.00	3	3	S2	457405	                    Fusobacterium nucleatum subsp. animalis 7_1
  0.00	2	2	S2	469601	                    Fusobacterium nucleatum subsp. animalis 21_1A
  0.00	64	64	S1	76857	                  Fusobacterium nucleatum subsp. polymorphum
  0.00	36	29	S1	155615	                  Fusobacterium nucleatum subsp. vincentii
  0.00	7	7	S2	469604	                    Fusobacterium nucleatum subsp. vincentii 3_1_36A2
  0.00	31	24	S1	76856	                  Fusobacterium nucleatum subsp. nucleatum
  0.00	7	7	S2	525283	                    Fusobacterium nucleatum subsp. nucleatum ATCC 23726
  0.00	130	130	S	860	                Fusobacterium periodonticum
  0.00	115	69	S	856	                Fusobacterium varium
  0.00	46	46	S1	469618	                  Fusobacterium varium ATCC 27725
  0.00	60	25	S	1583098	                Fusobacterium hwasookii
  0.00	15	15	S1	1307442	                  Fusobacterium hwasookii ChDC F174
  0.00	15	15	S1	1307444	                  Fusobacterium hwasookii ChDC F300
  0.00	5	5	S1	1307443	                  Fusobacterium hwasookii ChDC F206
  0.00	48	0	S	849	                Fusobacterium gonidiaformans
  0.00	48	48	S1	469615	                  Fusobacterium gonidiaformans ATCC 25563
  0.00	47	0	S	850	                Fusobacterium mortiferum
  0.00	47	47	S1	469616	                  Fusobacterium mortiferum ATCC 9817
  0.00	47	47	S	861	                Fusobacterium ulcerans
  0.00	27	19	S	859	                Fusobacterium necrophorum
  0.00	8	8	S1	143387	                  Fusobacterium necrophorum subsp. funduliforme
  0.00	9	9	S	671211	                Fusobacterium sp. oral taxon 203
  0.00	42	0	G	167639	              Ilyobacter
  0.00	42	0	S	167642	                Ilyobacter polytropus
  0.00	42	42	S1	572544	                  Ilyobacter polytropus DSM 2926
  0.00	351	1	F	1129771	            Leptotrichiaceae
  0.00	209	13	G	32067	              Leptotrichia
  0.00	54	54	S	712368	                Leptotrichia sp. oral taxon 498
  0.00	54	54	S	1785996	                Leptotrichia sp. oral taxon 847
  0.00	47	47	S	712357	                Leptotrichia sp. oral taxon 212
  0.00	41	0	S	40542	                Leptotrichia buccalis
  0.00	41	41	S1	523794	                  Leptotrichia buccalis C-1013-b
  0.00	64	0	G	34104	              Streptobacillus
  0.00	64	64	S	34105	                Streptobacillus moniliformis
  0.00	46	0	G	32068	              Sebaldella
  0.00	46	0	S	826	                Sebaldella termitidis
  0.00	46	46	S1	526218	                  Sebaldella termitidis ATCC 33386
  0.00	31	0	G	168808	              Sneathia
  0.00	31	31	S	187101	                Sneathia amnii
  0.00	514	1	P	57723	      Acidobacteria
  0.00	264	0	P1	458031	        unclassified Acidobacteria
  0.00	264	0	C	1813735	          Acidobacteria subdivision 6
  0.00	264	0	F	2211325	            Vicinamibacteraceae
  0.00	264	0	G	2004797	              Luteitalea
  0.00	264	264	S	1855912	                Luteitalea pratensis
  0.00	157	0	C	204432	        Acidobacteriia
  0.00	157	0	O	204433	          Acidobacteriales
  0.00	157	2	F	204434	            Acidobacteriaceae
  0.00	54	0	G	940557	              Granulicella
  0.00	34	0	S	940615	                Granulicella tundricola
  0.00	34	34	S1	1198114	                  Granulicella tundricola MP5ACTX9
  0.00	20	0	S	940614	                Granulicella mallensis
  0.00	20	20	S1	682795	                  Granulicella mallensis MP5ACTX8
  0.00	42	1	G	392733	              Terriglobus
  0.00	21	10	S	392734	                Terriglobus roseus
  0.00	11	11	S1	926566	                  Terriglobus roseus DSM 18391
  0.00	20	0	S	870903	                Terriglobus saanensis
  0.00	20	20	S1	401053	                  Terriglobus saanensis SP1PR4
  0.00	22	0	F1	112074	              unclassified Acidobacteriaceae
  0.00	22	22	S	2211140	                Acidobacteriaceae bacterium SBC82
  0.00	21	0	G	658061	              Candidatus Koribacter
  0.00	21	0	S	658062	                Candidatus Koribacter versatilis
  0.00	21	21	S1	204669	                  Candidatus Koribacter versatilis Ellin345
  0.00	16	0	G	33973	              Acidobacterium
  0.00	16	0	S	33075	                Acidobacterium capsulatum
  0.00	16	16	S1	240015	                  Acidobacterium capsulatum ATCC 51196
  0.00	47	0	C	332159	        Solibacteres
  0.00	47	0	O	332160	          Solibacterales
  0.00	47	0	F	332161	            Solibacteraceae
  0.00	47	0	G	332162	              Candidatus Solibacter
  0.00	47	0	S	332163	                Candidatus Solibacter usitatus
  0.00	47	47	S1	234267	                  Candidatus Solibacter usitatus Ellin6076
  0.00	45	0	C	1562566	        Blastocatellia
  0.00	45	0	G	458032	          Chloracidobacterium
  0.00	45	0	S	458033	            Chloracidobacterium thermophilum
  0.00	45	45	S1	981222	              Chloracidobacterium thermophilum B
  0.00	390	0	P	200918	      Thermotogae
  0.00	390	2	C	188708	        Thermotogae
  0.00	209	0	O	2419	          Thermotogales
  0.00	149	0	F	1643950	            Fervidobacteriaceae
  0.00	103	31	G	2420	              Thermosipho
  0.00	36	36	S	46541	                Thermosipho melanesiensis
  0.00	29	0	S	2421	                Thermosipho africanus
  0.00	29	29	S1	484019	                  Thermosipho africanus TCF52B
  0.00	7	7	S	1437364	                Thermosipho sp. 1070
  0.00	46	1	G	2422	              Fervidobacterium
  0.00	21	0	S	2424	                Fervidobacterium nodosum
  0.00	21	21	S1	381764	                  Fervidobacterium nodosum Rt17-B1
  0.00	18	10	S	93466	                Fervidobacterium pennivorans
  0.00	8	8	S1	771875	                  Fervidobacterium pennivorans DSM 9078
  0.00	6	6	S	2423	                Fervidobacterium islandicum
  0.00	60	0	F	188709	            Thermotogaceae
  0.00	39	18	G	1643951	              Pseudothermotoga
  0.00	16	0	S	119394	                Pseudothermotoga thermarum
  0.00	16	16	S1	688269	                  Pseudothermotoga thermarum DSM 5069
  0.00	4	0	S	57487	                Pseudothermotoga hypogea
  0.00	4	4	S1	1123384	                  Pseudothermotoga hypogea DSM 11164 = NBRC 106472
  0.00	1	0	S	177758	                Pseudothermotoga lettingae
  0.00	1	1	S1	416591	                  Pseudothermotoga lettingae TMO
  0.00	21	3	G	2335	              Thermotoga
  0.00	8	0	S	1508419	                Thermotoga caldifontis
  0.00	8	8	S1	1408159	                  Thermotoga caldifontis AZM44c09
  0.00	8	0	S	1508420	                Thermotoga profunda
  0.00	8	8	S1	1408160	                  Thermotoga profunda AZM34c06
  0.00	1	0	S	93930	                Thermotoga naphthophila
  0.00	1	1	S1	590168	                  Thermotoga naphthophila RKU-10
  0.00	1	1	S	126738	                Thermotoga sp. RQ7
  0.00	134	0	O	1643947	          Petrotogales
  0.00	134	0	O1	1643949	            Petrotogaceae
  0.00	52	44	G	160798	              Marinitoga
  0.00	5	0	S	149715	                Marinitoga piezophila
  0.00	5	5	S1	443254	                  Marinitoga piezophila KA3
  0.00	3	3	S	1545835	                Marinitoga sp. 1137
  0.00	41	0	G	28236	              Petrotoga
  0.00	41	0	S	69499	                Petrotoga mobilis
  0.00	41	41	S1	403833	                  Petrotoga mobilis SJ95
  0.00	41	0	G	1511648	              Defluviitoga
  0.00	41	41	S	1006576	                Defluviitoga tunisiensis
  0.00	45	0	O	1643946	          Kosmotogales
  0.00	45	0	F	1643948	            Kosmotogaceae
  0.00	28	0	G	651456	              Kosmotoga
  0.00	14	0	S	651457	                Kosmotoga olearia
  0.00	14	14	S1	521045	                  Kosmotoga olearia TBF 19.5.1
  0.00	14	14	S	1330330	                Kosmotoga pacifica
  0.00	17	0	G	1184396	              Mesotoga
  0.00	17	0	S	1184387	                Mesotoga prima
  0.00	17	17	S1	660470	                  Mesotoga prima MesG1.Ag.4.2
  0.00	364	0	P	200783	      Aquificae
  0.00	364	3	C	187857	        Aquificae
  0.00	302	0	O	32069	          Aquificales
  0.00	214	0	F	224027	            Hydrogenothermaceae
  0.00	191	0	G	212790	              Sulfurihydrogenibium
  0.00	123	123	S	436114	                Sulfurihydrogenibium sp. YO3AOP1
  0.00	68	0	S	309806	                Sulfurihydrogenibium azorense
  0.00	68	68	S1	204536	                  Sulfurihydrogenibium azorense Az-Fu1
  0.00	23	0	G	182899	              Persephonella
  0.00	23	0	S	309805	                Persephonella marina
  0.00	23	23	S1	123214	                  Persephonella marina EX-H1
  0.00	66	0	F	64898	            Aquificaceae
  0.00	28	0	G	75905	              Thermocrinis
  0.00	18	18	S	381751	                Thermocrinis minervae
  0.00	5	5	S	75906	                Thermocrinis ruber
  0.00	5	0	S	136094	                Thermocrinis albus
  0.00	5	5	S1	638303	                  Thermocrinis albus DSM 14484
  0.00	25	15	G	168657	              Hydrogenobaculum
  0.00	10	10	S	380749	                Hydrogenobaculum sp. Y04AAS1
  0.00	7	0	G	939	              Hydrogenobacter
  0.00	7	0	S	940	                Hydrogenobacter thermophilus
  0.00	7	7	S1	608538	                  Hydrogenobacter thermophilus TK-6
  0.00	6	0	G	2713	              Aquifex
  0.00	6	0	S	63363	                Aquifex aeolicus
  0.00	6	6	S1	224324	                  Aquifex aeolicus VF5
  0.00	22	0	O1	90150	            Aquificales genera incertae sedis
  0.00	22	0	G	412592	              Thermosulfidibacter
  0.00	22	0	S	412593	                Thermosulfidibacter takaii
  0.00	22	22	S1	1298851	                  Thermosulfidibacter takaii ABI70S6
  0.00	59	0	O	1485951	          Desulfurobacteriales
  0.00	59	1	F	558314	            Desulfurobacteriaceae
  0.00	51	0	G	64159	              Desulfurobacterium
  0.00	51	0	S	64160	                Desulfurobacterium thermolithotrophum
  0.00	51	51	S1	868864	                  Desulfurobacterium thermolithotrophum DSM 11699
  0.00	7	0	G	171868	              Thermovibrio
  0.00	7	0	S	228745	                Thermovibrio ammonificans
  0.00	7	7	S1	648996	                  Thermovibrio ammonificans HB-1
  0.00	289	0	P	200930	      Deferribacteres
  0.00	289	0	C	68337	        Deferribacteres
  0.00	289	0	O	191393	          Deferribacterales
  0.00	289	1	F	191394	            Deferribacteraceae
  0.00	150	0	G	53572	              Deferribacter
  0.00	150	0	S	197162	                Deferribacter desulfuricans
  0.00	150	150	S1	639282	                  Deferribacter desulfuricans SSM1
  0.00	73	0	G	2351	              Flexistipes
  0.00	73	0	S	2352	                Flexistipes sinusarabici
  0.00	73	73	S1	717231	                  Flexistipes sinusarabici DSM 4947
  0.00	45	0	G	545865	              Calditerrivibrio
  0.00	45	0	S	477976	                Calditerrivibrio nitroreducens
  0.00	45	45	S1	768670	                  Calditerrivibrio nitroreducens DSM 19672
  0.00	20	0	G	117999	              Denitrovibrio
  0.00	20	0	S	118000	                Denitrovibrio acetiphilus
  0.00	20	20	S1	522772	                  Denitrovibrio acetiphilus DSM 12809
  0.00	196	0	D1	2323	      unclassified Bacteria
  0.00	128	0	D2	1783234	        Bacteria candidate phyla
  0.00	73	0	P	95818	          Candidatus Saccharibacteria
  0.00	52	52	S	1476577	            Candidatus Saccharibacteria oral taxon TM7x
  0.00	21	0	P1	1895827	            unclassified Saccharibacteria
  0.00	21	21	S	2056494	              Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20
  0.00	28	0	D3	1783273	          Patescibacteria group
  0.00	28	0	P	363464	            Candidatus Gracilibacteria
  0.00	28	0	P1	1046947	              unclassified Candidatus Gracilibacteria
  0.00	28	28	S	1540872	                Candidatus Gracilibacteria bacterium HOT-871
  0.00	18	0	D3	95901	          Candidatus Dependentiae
  0.00	18	0	D4	1104668	            unclassified Candidatus Dependentiae
  0.00	18	18	S	2066483	              Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)
  0.00	9	0	P	67810	          Candidatus Bipolaricaulota
  0.00	9	0	G	2250122	            Candidatus Bipolaricaulis
  0.00	9	9	S	2026885	              Candidatus Bipolaricaulis anaerobius
  0.00	68	0	D2	49928	        unclassified Bacteria (miscellaneous)
  0.00	68	68	S	1561003	          bacterium 2013Arg42i
  0.00	177	0	P	40117	      Nitrospirae
  0.00	177	0	C	203693	        Nitrospira
  0.00	177	0	O	189778	          Nitrospirales
  0.00	177	0	F	189779	            Nitrospiraceae
  0.00	80	0	G	28261	              Thermodesulfovibrio
  0.00	80	0	S	28262	                Thermodesulfovibrio yellowstonii
  0.00	80	80	S1	289376	                  Thermodesulfovibrio yellowstonii DSM 11347
  0.00	56	2	G	1234	              Nitrospira
  0.00	27	27	S	42253	                Nitrospira moscoviensis
  0.00	13	13	S	1715989	                Candidatus Nitrospira inopinata
  0.00	8	8	S	330214	                Nitrospira defluvii
  0.00	6	6	S	1325564	                Nitrospira japonica
  0.00	41	8	G	179	              Leptospirillum
  0.00	19	0	G1	655606	                Leptospirillum sp. Group I
  0.00	19	0	S	180	                  Leptospirillum ferrooxidans
  0.00	19	19	S1	1162668	                    Leptospirillum ferrooxidans C2-3
  0.00	8	0	G1	261385	                Leptospirillum sp. Group II
  0.00	8	8	S	1660083	                  Leptospirillum sp. Group II 'CF-1'
  0.00	6	0	G1	261386	                Leptospirillum sp. Group III
